longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
-118.05,33.92,33,1999,470,2170,466,3.2371,154700,<1H OCEAN
-118.04,34.17,52,1885,401,764,373,4.0385,265700,INLAND
-118.04,34.18,37,3134,532,1220,508,5.2865,455400,INLAND
-118.04,34.16,38,1594,249,633,247,5.9582,350700,INLAND
-118.04,34.13,22,3359,643,1227,588,4.645,276200,INLAND
-118.04,34.15,34,1523,311,676,295,3.3621,377200,INLAND
-118.04,34.13,35,249,31,268,29,15.0001,500001,INLAND
-118.04,34.11,44,773,120,405,121,5,447100,INLAND
-118.04,34.11,37,1275,177,598,174,7.1885,500001,INLAND
-118.04,34.13,39,2485,382,1072,342,6.0878,430200,INLAND
-118.04,34.12,39,2522,380,1113,357,5.2249,445200,INLAND
-118.04,34.12,44,2007,288,921,307,6.5989,500001,INLAND
-118.04,34.12,30,2170,318,984,309,5.6916,500001,INLAND
-118.04,34.1,39,2302,412,1590,406,4.8017,273800,INLAND
-118.04,34.1,38,2317,451,1155,426,4.1488,235300,INLAND
-118.04,34.09,34,2597,461,1542,470,4.6211,248900,INLAND
-118.04,34.09,34,2001,388,1461,397,3.8304,183000,INLAND
-118.04,34.08,35,1148,258,975,253,4.037,173300,<1H OCEAN
-118.04,34.09,32,1339,334,817,349,2.8333,186000,INLAND
-118.04,34.07,52,177,59,269,75,2.3611,131300,<1H OCEAN
-118.04,34.07,39,1382,315,1090,308,3.8125,174000,<1H OCEAN
-118.04,34.07,39,2451,649,2536,648,2.3098,173100,<1H OCEAN
-118.04,34.06,31,957,295,1300,287,2.1383,153400,<1H OCEAN
-118.04,34.06,30,2019,551,2481,484,3.1875,154200,<1H OCEAN
-118.04,34.06,39,1258,245,988,228,3.2132,176100,<1H OCEAN
-118.04,34.05,32,1252,273,1337,263,2.6579,156800,<1H OCEAN
-118.04,34.05,34,1058,230,1043,229,3.0536,137500,<1H OCEAN
-118.04,34.04,35,1734,363,1527,344,3,160600,<1H OCEAN
-118.04,34.04,32,1619,323,1492,342,3.5,165100,<1H OCEAN
-118.04,33.99,36,3531,754,1613,697,3.2359,198600,<1H OCEAN
-118.04,33.98,50,1951,458,1362,454,3,163200,<1H OCEAN
-118.04,34,30,5308,854,2114,838,5.1985,279200,<1H OCEAN
-118.04,33.98,43,2446,764,1699,692,2.625,163300,<1H OCEAN
-118.04,33.98,28,1617,507,1158,486,1.9688,165600,<1H OCEAN
-118.04,33.98,25,3040,831,1580,735,2.3182,182100,<1H OCEAN
-118.04,33.99,47,2530,565,1262,509,3.6475,197100,<1H OCEAN
-118.04,33.97,29,2376,700,1968,680,2.6082,162500,<1H OCEAN
-118.04,33.97,25,2945,914,2313,832,2.5686,177500,<1H OCEAN
-118.04,33.95,36,2722,515,1390,486,3.8214,178500,<1H OCEAN
-118.04,33.96,37,1948,395,1163,379,3.225,154000,<1H OCEAN
-118.04,33.96,42,1430,338,1269,321,3.3214,148800,<1H OCEAN
-118.04,33.97,34,1759,431,1282,391,3.0491,158200,<1H OCEAN
-118.04,33.95,35,1945,357,1227,359,5.2162,171900,<1H OCEAN
-118.04,33.94,31,3808,670,2430,660,4.625,173900,<1H OCEAN
-118.04,33.95,36,1976,368,1236,355,4.615,174000,<1H OCEAN
-118.04,33.93,36,1045,239,1165,230,3.1979,161800,<1H OCEAN
-118.04,33.93,35,1805,387,1505,366,4.1667,151900,<1H OCEAN
-118.04,33.92,34,1995,417,1573,407,3.4907,153500,<1H OCEAN
-118.04,33.93,36,1726,332,1293,310,4.3849,144100,<1H OCEAN
-118.04,33.92,35,2469,522,2151,537,3.4219,156200,<1H OCEAN
-118.04,33.94,37,1328,273,1115,275,4.2051,164400,<1H OCEAN
-118.04,33.9,36,15,5,15,6,0.4999,162500,<1H OCEAN
-118.03,34.16,36,1640,239,693,253,6.6888,500001,INLAND
-118.03,34.15,43,1694,283,674,267,4.1797,486800,INLAND
-118.03,34.16,36,1401,218,667,225,7.1615,484700,INLAND
-118.03,34.16,39,2731,366,1034,338,9.8098,500001,INLAND
-118.03,34.14,44,1446,250,721,243,4.7308,352200,INLAND
-118.03,34.14,31,4353,1117,2338,1037,3.0727,242600,INLAND
-118.03,34.13,33,2352,373,995,359,4.9583,445700,INLAND
-118.03,34.11,34,2837,460,1344,458,6.5722,437400,INLAND
-118.03,34.1,38,2301,416,1079,398,4.4236,233600,INLAND
-118.03,34.1,30,2773,634,1376,540,2.7857,201700,INLAND
-118.03,34.1,31,2647,539,1473,520,3.94,223900,INLAND
-118.03,34.1,32,2668,609,1512,541,2.9422,233100,INLAND
-118.03,34.11,38,2076,361,988,332,5.9175,416900,INLAND
-118.03,34.09,29,1219,338,1152,323,2.8029,180900,INLAND
-118.03,34.08,32,1780,484,1732,454,2.4464,169600,INLAND
-118.03,34.08,37,775,179,726,183,3.25,159200,INLAND
-118.03,34.08,42,1597,373,1311,352,2.9688,162800,INLAND
-118.03,34.07,37,1091,269,905,242,3.1042,152000,<1H OCEAN
-118.03,34.06,36,1018,305,1307,292,2.1453,162100,<1H OCEAN
-118.03,34.06,31,1513,389,1396,364,2.4706,170600,<1H OCEAN
-118.03,34.06,24,2343,834,3537,824,2.1094,135200,<1H OCEAN
-118.03,34.06,27,2510,783,3481,726,2.4875,157800,<1H OCEAN
-118.03,34.06,24,2469,731,3818,712,2.5445,151400,<1H OCEAN
-118.03,34.05,36,1359,317,1557,370,2.7955,157500,<1H OCEAN
-118.03,34.05,36,1345,331,1511,309,3.5129,142300,<1H OCEAN
-118.03,34.01,10,6531,1036,2975,1018,6.2319,403700,<1H OCEAN
-118.03,33.99,52,2792,461,1177,439,3.4312,243800,<1H OCEAN
-118.03,33.98,46,1974,465,880,441,2.7578,236800,<1H OCEAN
-118.03,33.97,32,2468,552,1190,479,3.8275,238500,<1H OCEAN
-118.03,33.97,36,1601,290,715,284,4.8152,232400,<1H OCEAN
-118.03,33.97,39,1996,389,1029,387,4.65,224300,<1H OCEAN
-118.03,33.97,39,2126,434,1103,433,3.2852,196200,<1H OCEAN
-118.03,33.97,36,2149,527,1359,481,2.824,167900,<1H OCEAN
-118.03,33.97,22,2185,623,1644,606,2.593,192000,<1H OCEAN
-118.03,33.96,37,1745,365,1022,368,4.0536,171400,<1H OCEAN
-118.03,33.96,37,1180,256,614,242,3.117,164600,<1H OCEAN
-118.03,33.95,34,1882,428,1034,375,3.6509,173200,<1H OCEAN
-118.03,33.95,37,1772,321,934,326,4.1471,177800,<1H OCEAN
-118.03,33.93,22,3382,800,2688,784,3.875,164700,<1H OCEAN
-118.03,33.92,30,1414,332,1307,315,3,158300,<1H OCEAN
-118.03,33.92,35,2108,405,1243,394,3.6731,167000,<1H OCEAN
-118.03,33.93,35,2470,416,1386,411,5.2736,179500,<1H OCEAN
-118.03,33.94,37,1699,302,889,271,4.3542,179800,<1H OCEAN
-118.03,33.94,30,2572,521,1564,501,3.4861,177200,<1H OCEAN
-118.03,33.94,34,1748,386,917,378,3.4792,169000,<1H OCEAN
-118.03,33.9,35,1434,279,744,252,3.7308,202400,<1H OCEAN
-118.03,33.91,32,4040,832,2526,798,3.2143,160100,<1H OCEAN
-118.03,33.91,35,2323,406,1741,398,4.2437,164100,<1H OCEAN
-118.03,33.9,36,1143,193,826,188,5.3184,171100,<1H OCEAN
-118.02,34.04,27,5640,1001,3538,978,5.065,215400,<1H OCEAN
-118.02,34.02,21,5992,986,2647,969,5.2405,302400,<1H OCEAN
-118.02,34.15,44,2419,437,1045,432,3.875,280800,INLAND
-118.02,34.17,32,3868,548,1558,528,9.4667,500001,INLAND
-118.02,34.15,44,2267,426,980,372,3.6,307400,INLAND
-118.02,34.14,34,1077,257,478,199,2.6316,252800,INLAND
-118.02,34.13,32,3308,718,1803,667,3.9464,273600,INLAND
-118.02,34.13,33,2874,458,1239,431,5.2329,430900,INLAND
-118.02,34.13,34,1966,319,980,297,7.7307,429000,INLAND
-118.02,34.12,37,2250,360,989,329,6.1536,366000,INLAND
-118.02,34.11,35,2454,458,1110,435,3.8029,414800,INLAND
-118.02,34.12,36,1471,246,751,230,5.4555,395100,INLAND
-118.02,34.12,38,1778,288,870,281,6.5784,408500,INLAND
-118.02,34.14,31,6854,1578,4131,1524,3.5878,222800,INLAND
-118.02,34.1,36,1928,361,1008,368,4.733,233700,INLAND
-118.02,34.1,36,452,80,248,83,1.9688,226000,INLAND
-118.02,34.11,39,1504,280,718,261,4.625,219000,INLAND
-118.02,34.09,32,1747,399,1199,402,3.4286,191800,INLAND
-118.02,34.08,29,2741,667,2449,677,3.6944,175200,INLAND
-118.02,34.09,24,2080,514,1976,478,2.6917,170000,INLAND
-118.02,34.08,28,2769,631,2452,581,2.6071,175900,INLAND
-118.02,34.08,31,2402,632,2830,603,2.3333,164200,INLAND
-118.02,34.07,21,3245,959,3528,887,2.3236,156300,INLAND
-118.02,34.06,26,2929,970,3792,817,2.2577,173800,<1H OCEAN
-118.02,34.05,34,1610,513,2050,508,2.5562,156300,<1H OCEAN
-118.02,34.05,28,991,255,1145,265,2.3611,167000,<1H OCEAN
-118.02,34.05,33,2464,627,2932,568,3.0625,165800,<1H OCEAN
-118.02,34.04,28,6175,1449,5041,1408,2.8821,158100,<1H OCEAN
-118.02,33.98,23,1995,306,707,293,8.6677,332700,<1H OCEAN
-118.02,33.97,34,1903,293,887,306,6.148,313800,<1H OCEAN
-118.02,33.96,36,2002,361,913,311,4.5446,244700,<1H OCEAN
-118.02,33.96,36,2071,398,988,404,4.6226,219700,<1H OCEAN
-118.02,33.95,38,2139,426,1138,412,4.2917,168900,<1H OCEAN
-118.02,33.95,36,1681,329,964,311,4.108,181200,<1H OCEAN
-118.02,33.92,35,2075,424,1312,396,3.7969,164800,<1H OCEAN
-118.02,33.93,35,2400,398,1218,408,4.1312,193800,<1H OCEAN
-118.02,33.95,36,1705,299,871,296,4.6184,179800,<1H OCEAN
-118.02,33.95,36,1632,295,797,283,4.2292,179500,<1H OCEAN
-118.02,33.94,33,2382,404,1339,389,5.3016,192200,<1H OCEAN
-118.02,33.94,23,4815,1081,3232,1016,3.488,191800,<1H OCEAN
-118.02,33.95,35,2085,400,1112,391,3.4886,173900,<1H OCEAN
-118.02,33.93,33,4711,988,2984,931,3.6028,184700,<1H OCEAN
-118.02,33.92,34,1478,251,956,277,5.5238,185300,<1H OCEAN
-118.02,33.9,36,2417,421,1276,426,5.5601,205200,<1H OCEAN
-118.02,33.9,34,2678,511,1540,497,4.4954,202900,<1H OCEAN
-118.02,33.89,36,1375,,670,221,5.0839,198200,<1H OCEAN
-118.02,33.92,34,2169,418,1169,406,3.2222,218700,<1H OCEAN
-118.02,33.91,35,2182,390,1248,399,5.4236,216700,<1H OCEAN
-118.02,33.9,34,1636,358,977,357,3.5938,209900,<1H OCEAN
-118.02,33.91,35,1337,234,692,235,5.1155,213700,<1H OCEAN
-118.02,33.91,34,2518,429,1309,421,4.7861,210700,<1H OCEAN
-118.01,35.12,15,1926,361,917,316,3.3889,68500,INLAND
-118.01,34.05,37,682,172,813,173,3.8125,138000,<1H OCEAN
-118.01,34.16,47,1745,270,753,275,5.532,318500,INLAND
-118.01,34.15,52,2234,472,986,439,3.9125,265500,INLAND
-118.01,34.13,36,1332,217,648,203,4.7159,365900,INLAND
-118.01,34.14,20,3350,831,1816,744,2.8352,161700,INLAND
-118.01,34.14,23,3425,754,2202,729,3.52,187300,INLAND
-118.01,34.15,32,6597,1579,3689,1459,3.2377,184100,INLAND
-118.01,34.13,38,3374,671,1906,640,4.0729,212300,INLAND
-118.01,34.12,43,1185,207,657,198,4.5491,214800,INLAND
-118.01,34.12,32,1937,332,922,340,3.94,278400,INLAND
-118.01,34.11,32,1978,536,826,470,2.5114,212200,INLAND
-118.01,34.11,43,1858,345,1054,329,3.5625,211600,INLAND
-118.01,34.11,36,1722,320,794,322,4.2132,212200,INLAND
-118.01,34.09,29,3402,747,2331,690,3.6094,179200,INLAND
-118.01,34.1,27,2424,542,1713,557,3.8085,181400,INLAND
-118.01,34.1,35,2120,412,1375,405,3.4609,166300,INLAND
-118.01,34.08,30,2281,522,1969,500,3.6531,166300,INLAND
-118.01,34.08,35,1852,358,1414,347,4.275,173600,INLAND
-118.01,34.09,32,1613,361,1283,404,3.1944,181700,INLAND
-118.01,34.07,22,6311,1572,6666,1456,2.9334,182600,INLAND
-118.01,34.06,26,557,153,455,196,2.7721,155400,INLAND
-118.01,34.07,24,5684,1485,6626,1481,2.2559,166800,INLAND
-118.01,34.05,31,1135,355,1717,368,2.1602,161700,<1H OCEAN
-118.01,33.95,35,1755,322,774,290,5.0861,296700,<1H OCEAN
-118.01,33.97,36,1451,224,608,246,6.0648,290800,<1H OCEAN
-118.01,33.96,36,1805,288,882,308,5.3054,273500,<1H OCEAN
-118.01,33.95,36,1579,290,816,276,4.4318,181100,<1H OCEAN
-118.01,33.95,37,1165,210,627,221,4.6923,181000,<1H OCEAN
-118.01,33.94,36,1921,329,969,327,4.9191,188700,<1H OCEAN
-118.01,33.94,35,1323,235,807,247,4.2708,174800,<1H OCEAN
-118.01,33.93,31,3395,742,1886,737,4.4118,174400,<1H OCEAN
-118.01,33.93,34,2424,468,1293,444,3.275,189900,<1H OCEAN
-118.01,33.92,34,4039,694,2269,663,5.2305,205100,<1H OCEAN
-118.01,33.92,35,1606,289,829,273,5.273,187600,<1H OCEAN
-118.01,33.9,26,2968,674,1655,628,4.6094,201000,<1H OCEAN
-118.01,33.89,34,1653,292,1003,310,4.6,203400,<1H OCEAN
-118.01,33.89,33,2046,327,1018,320,4.2292,212800,<1H OCEAN
-118.01,33.89,36,1589,265,804,272,4.6354,202900,<1H OCEAN
-118.01,33.91,32,2722,571,2541,462,4.2305,221400,<1H OCEAN
-118.01,33.9,36,1382,257,685,255,5.125,211700,<1H OCEAN
-118,35.05,21,1739,425,945,362,3.4015,86500,INLAND
-118,34.07,34,1696,456,1609,426,2.25,138500,INLAND
-118,34.03,25,6909,1154,3912,1121,5.257,226100,<1H OCEAN
-118,34.16,42,1020,156,398,157,6.101,311800,INLAND
-118,34.16,52,1354,227,531,206,4.8059,270600,INLAND
-118,34.15,48,3436,673,1540,648,4.275,256800,INLAND
-118,34.15,43,2583,633,1544,617,2.5417,178300,INLAND
-118,34.13,24,2584,520,1869,503,3.2841,167000,INLAND
-118,34.14,31,1298,431,1131,425,1.0548,178100,INLAND
-118,34.14,39,1302,303,800,291,3.2723,166900,INLAND
-118,34.13,35,1005,224,742,221,3.5481,158100,INLAND
-118,34.12,37,1340,325,928,333,3.9219,175000,INLAND
-118,34.12,42,870,170,546,164,4.625,173800,INLAND
-118,34.1,34,2249,460,1544,441,3.4005,176300,INLAND
-118,34.08,29,2003,401,1520,364,3.994,195300,INLAND
-118,34.08,23,1627,318,1279,289,4.6467,185100,INLAND
-118,33.95,35,1431,210,505,213,6.8109,401000,<1H OCEAN
-118,33.96,37,2414,323,878,305,9.1541,453800,<1H OCEAN
-118,33.97,30,6540,991,3124,953,6.0663,372600,<1H OCEAN
-118,33.94,35,2603,482,1305,507,3.9543,214400,<1H OCEAN
-118,33.94,36,2911,534,1395,486,5.1738,203700,<1H OCEAN
-118,33.93,35,1288,240,758,250,4.9205,173900,<1H OCEAN
-118,33.93,35,802,153,445,150,5.0077,185000,<1H OCEAN
-118,33.94,37,903,158,444,158,3.75,174400,<1H OCEAN
-118,33.92,26,2830,399,1204,404,6.1273,289600,<1H OCEAN
-118,33.91,19,5166,770,2374,753,5.979,285200,<1H OCEAN
-118,33.93,24,4534,967,2547,895,3.9575,215400,<1H OCEAN
-118,33.89,35,1065,176,574,171,5.0384,200800,<1H OCEAN
-118,33.89,34,1932,315,1053,316,5.1377,213300,<1H OCEAN
-118,33.9,35,1758,309,972,338,4.3831,209800,<1H OCEAN
-118,33.9,35,1942,332,1127,325,4.5144,206300,<1H OCEAN
-118,33.89,35,1011,183,578,171,3.9861,188700,<1H OCEAN
-117.99,35.16,15,2180,416,960,370,2.875,87800,INLAND
-117.99,34.08,11,2399,527,2307,531,3.5625,141000,INLAND
-117.99,34.07,31,1507,369,1548,347,3.4327,147200,INLAND
-117.99,34.06,32,2491,616,2660,595,2.564,145800,INLAND
-117.99,34.07,35,1681,360,1648,373,2.4911,145900,INLAND
-117.99,34.08,35,1032,207,954,191,2.8906,134800,INLAND
-117.99,34.05,35,1792,317,1441,306,3.7917,151100,<1H OCEAN
-117.99,34.04,30,4468,959,4027,938,3.185,168300,<1H OCEAN
-117.99,34,26,2988,397,1371,415,6.6988,382500,<1H OCEAN
-117.99,33.98,18,8399,1144,3727,1107,6.9695,360400,<1H OCEAN
-117.99,34.18,38,2981,432,1063,437,6.5254,365000,INLAND
-117.99,34.16,40,3838,696,1851,674,4.2407,262000,INLAND
-117.99,34.15,44,2492,611,1951,596,3.1304,185600,INLAND
-117.99,34.14,30,2346,,1988,474,2.5625,153000,INLAND
-117.99,34.13,37,1568,371,1618,350,2.9605,129400,INLAND
-117.99,34.12,37,1527,331,1504,324,3.2857,130100,INLAND
-117.99,34.12,35,1040,231,1040,242,2.5395,139200,INLAND
-117.99,33.95,30,2217,284,851,291,10.4835,498600,<1H OCEAN
-117.99,33.97,18,4078,484,1490,482,10.8034,500001,<1H OCEAN
-117.99,33.93,33,2299,431,1049,447,3.6458,208100,<1H OCEAN
-117.99,33.94,34,1519,301,758,304,4.3125,214000,<1H OCEAN
-117.99,33.94,30,2395,565,1214,521,3.7045,212300,<1H OCEAN
-117.99,33.93,36,1287,233,779,229,4.8523,175800,<1H OCEAN
-117.99,33.93,27,3708,718,1921,721,4.375,210400,<1H OCEAN
-117.99,33.92,27,5805,1152,3106,1144,4.061,222700,<1H OCEAN
-117.99,33.9,33,2161,383,1235,383,5.6454,202800,<1H OCEAN
-117.99,33.9,30,1677,372,1021,332,3.5859,199700,<1H OCEAN
-117.98,35.13,5,4849,920,2504,847,3.5391,81900,INLAND
-117.98,35.1,4,923,166,352,135,4.5724,84500,INLAND
-117.98,34.07,15,3543,888,3131,823,3.0184,139400,INLAND
-117.98,34.07,28,441,106,504,108,2.9107,152500,INLAND
-117.98,34.08,17,3640,830,3537,807,3.4784,152200,INLAND
-117.98,34.1,22,5661,1209,5389,1178,3.7727,159700,INLAND
-117.98,34.09,31,3073,617,2640,594,3.5,161300,INLAND
-117.98,34.06,33,1353,228,1079,237,4.5417,160300,<1H OCEAN
-117.98,34.06,36,2391,407,1967,398,4.0274,160700,<1H OCEAN
-117.98,34.05,35,2342,426,2176,416,3.7454,156900,<1H OCEAN
-117.98,34.05,33,1560,315,1467,313,4.1429,159800,<1H OCEAN
-117.98,34.04,34,2547,537,2108,498,3.4722,154600,<1H OCEAN
-117.98,34.04,29,1468,310,1390,276,3.75,190600,<1H OCEAN
-117.98,34.03,21,797,162,484,166,2.625,191100,<1H OCEAN
-117.98,34.02,32,2945,651,2044,652,3.1979,183900,<1H OCEAN
-117.98,34.02,33,3512,632,1971,598,4.4653,193200,<1H OCEAN
-117.98,34.01,27,2643,418,1344,381,5.7057,262100,<1H OCEAN
-117.98,34,22,3632,538,1968,566,6.019,324900,<1H OCEAN
-117.98,33.99,26,3343,455,1429,457,7.0778,334300,<1H OCEAN
-117.98,33.98,27,2275,346,1039,333,6.2217,333500,<1H OCEAN
-117.98,34.14,24,1596,388,1329,352,3.0417,148000,INLAND
-117.98,34.13,37,1447,309,1279,290,4.0083,142900,INLAND
-117.98,34.13,29,2110,460,1890,448,3.6806,130500,INLAND
-117.98,34.14,27,6341,1289,2899,1192,3.6336,235200,INLAND
-117.98,33.95,35,4055,652,1758,639,6.1898,282400,<1H OCEAN
-117.98,33.94,36,4297,717,2038,700,5.2851,258800,<1H OCEAN
-117.98,33.94,32,2562,491,1222,446,4.0985,226200,<1H OCEAN
-117.98,33.93,27,3142,509,1520,503,6.2924,232500,<1H OCEAN
-117.98,33.92,27,3700,,1793,552,5.3668,219800,<1H OCEAN
-117.98,33.91,16,10621,1782,3836,1480,5.0923,257200,<1H OCEAN
-117.97,34.11,18,123,28,121,26,3.0417,137500,INLAND
-117.97,34.08,8,2027,480,1781,447,3.0806,142400,INLAND
-117.97,34.08,30,2227,474,1961,481,3.3261,164100,INLAND
-117.97,34.07,20,2063,496,1573,468,3.2,157100,<1H OCEAN
-117.97,34.07,22,1438,364,1325,335,2.7802,162500,<1H OCEAN
-117.97,34.09,27,3569,761,3339,762,4.1304,160500,INLAND
-117.97,34.1,33,1558,316,1600,338,2.9712,143900,INLAND
-117.97,34.1,26,1399,277,1285,276,4,160100,INLAND
-117.97,34.09,31,2779,639,2259,670,3.4032,143400,INLAND
-117.97,34.05,33,1452,268,1274,278,3.6563,162700,<1H OCEAN
-117.97,34.06,34,3580,684,2786,636,4.0469,166800,<1H OCEAN
-117.97,34.06,31,2516,,2194,497,3.2413,155500,<1H OCEAN
-117.97,34.05,33,2028,422,1727,371,2.8438,157600,<1H OCEAN
-117.97,34.05,36,931,160,746,201,3.1667,158000,<1H OCEAN
-117.97,34.05,36,1299,206,763,216,3.5179,161400,<1H OCEAN
-117.97,34.05,34,2050,495,1832,465,2.8333,155700,<1H OCEAN
-117.97,34.04,32,1507,295,1326,324,4.119,163300,<1H OCEAN
-117.97,34.04,28,1686,417,1355,388,2.5192,157300,<1H OCEAN
-117.97,34.01,33,3530,700,2959,679,3.7459,152900,<1H OCEAN
-117.97,34.01,33,2006,381,1410,346,3.7083,165500,<1H OCEAN
-117.97,34,28,1983,375,1407,367,3.8319,179000,<1H OCEAN
-117.97,33.99,22,5284,982,2613,932,4.7332,289900,<1H OCEAN
-117.97,33.99,23,3335,570,1560,555,5.7268,300300,<1H OCEAN
-117.97,34.14,15,3595,964,1839,877,2.6014,150300,INLAND
-117.97,34.14,33,1328,348,903,329,3.1094,136000,INLAND
-117.97,34.13,42,683,127,541,138,3.4375,151700,INLAND
-117.97,34.13,33,2038,473,1546,469,3.4777,144500,INLAND
-117.97,34.15,33,2474,472,1268,437,6.4576,500001,INLAND
-117.97,34.17,35,5005,848,2112,813,4.9968,295000,INLAND
-117.97,33.96,30,4873,667,1995,638,7.2472,441900,<1H OCEAN
-117.96,34.07,32,2910,709,2583,670,3.7736,158400,<1H OCEAN
-117.96,34.1,35,4036,904,3878,846,3.2957,141600,INLAND
-117.96,34.09,30,2686,613,2477,573,3.4427,160800,INLAND
-117.96,34.09,6,1954,534,1584,496,3.1621,131000,INLAND
-117.96,34.1,30,2775,657,2847,642,3.2266,141800,INLAND
-117.96,34.08,39,1076,338,1242,332,2.2679,151800,<1H OCEAN
-117.96,34.08,33,4151,850,3563,848,3.1912,159900,<1H OCEAN
-117.96,34.08,28,2831,552,2330,557,3.9741,173100,<1H OCEAN
-117.96,34.07,35,2819,529,1508,485,4.6118,191700,<1H OCEAN
-117.96,34.06,34,2226,381,1464,365,4.4102,183200,<1H OCEAN
-117.96,34.06,31,2017,462,1462,457,2.067,167300,<1H OCEAN
-117.96,34.03,35,2093,,1755,403,3.4115,150400,<1H OCEAN
-117.96,34.03,35,1623,331,1462,312,3.9803,152600,<1H OCEAN
-117.96,34.05,35,1254,263,1092,268,4.6364,163100,<1H OCEAN
-117.96,34.05,36,1475,270,1149,284,3.0904,158600,<1H OCEAN
-117.96,34.04,35,1141,212,924,212,3.1591,148300,<1H OCEAN
-117.96,34.04,33,1458,268,1115,257,4.7955,158100,<1H OCEAN
-117.96,34.04,34,1381,265,1020,268,4.025,146900,<1H OCEAN
-117.96,34.05,32,1993,388,1385,380,3.7258,181900,<1H OCEAN
-117.96,34.02,33,349,124,460,83,2.375,133300,<1H OCEAN
-117.96,34,33,5462,952,3527,914,4.4038,186700,<1H OCEAN
-117.96,34,34,2777,540,1954,522,4.5163,183800,<1H OCEAN
-117.96,33.99,25,1348,210,660,200,5.2852,297600,<1H OCEAN
-117.96,33.99,25,2799,388,1348,389,6.2517,311100,<1H OCEAN
-117.96,33.98,25,1259,184,599,170,5.7407,302200,<1H OCEAN
-117.96,34.14,27,2221,542,1328,523,2.5275,151700,INLAND
-117.96,34.14,33,1994,405,993,403,3.766,163900,INLAND
-117.96,34.14,9,907,207,619,194,3.9464,179600,INLAND
-117.95,35.13,4,2630,502,1150,422,4.25,104400,INLAND
-117.95,35.08,1,83,15,32,15,4.875,141700,INLAND
-117.95,34.11,29,1986,448,2013,432,3.1034,140800,INLAND
-117.95,34.09,21,2215,484,1792,419,2.8375,166500,<1H OCEAN
-117.95,34.08,34,2278,476,1728,448,3.125,154100,<1H OCEAN
-117.95,34.09,18,1179,324,1296,331,2.851,140600,<1H OCEAN
-117.95,34.08,37,1137,203,672,226,3.2969,189000,<1H OCEAN
-117.95,34.07,37,1987,399,1279,378,4.1172,176500,<1H OCEAN
-117.95,34.05,34,1428,227,890,249,5.8722,204800,<1H OCEAN
-117.95,34.07,37,1375,260,951,272,3.2083,195200,<1H OCEAN
-117.95,34.06,32,2252,415,1370,411,4.6312,184800,<1H OCEAN
-117.95,34.03,33,1453,326,1609,319,3.7578,155800,<1H OCEAN
-117.95,34.03,35,804,159,727,179,2.7361,145700,<1H OCEAN
-117.95,34.05,35,1309,276,1113,253,4.375,156500,<1H OCEAN
-117.95,34.04,36,1044,200,982,205,4.7679,153900,<1H OCEAN
-117.95,34.05,31,2349,539,2028,521,3.494,154500,<1H OCEAN
-117.95,34.04,27,2610,846,2296,750,2.274,150800,<1H OCEAN
-117.95,34.03,33,1782,394,1517,376,3.3389,157900,<1H OCEAN
-117.95,34.02,19,1129,258,900,228,3.875,135600,<1H OCEAN
-117.95,34.02,22,1919,411,1203,363,4.2578,144100,<1H OCEAN
-117.95,34,34,2376,468,1858,449,4.1328,176300,<1H OCEAN
-117.95,33.98,15,16042,2602,7732,2552,5.6716,330400,<1H OCEAN
-117.95,33.99,15,3978,692,2418,665,5.0142,269900,<1H OCEAN
-117.95,33.99,24,1219,177,610,185,6.7978,325000,<1H OCEAN
-117.95,33.99,25,1075,138,451,132,6.8492,332200,<1H OCEAN
-117.95,34.16,17,7116,1089,3538,1083,6.2654,273800,INLAND
-117.95,34.14,13,3859,710,2283,759,4.5594,184500,INLAND
-117.95,34.14,33,1943,440,1526,353,3.038,137500,INLAND
-117.95,33.95,29,4943,674,1913,641,6.8189,379300,<1H OCEAN
-117.95,33.97,33,1113,145,424,137,8.3474,500001,<1H OCEAN
-117.94,34.1,31,1239,254,929,244,3.3625,153400,<1H OCEAN
-117.94,34.09,21,2707,675,1742,626,2.1062,176700,<1H OCEAN
-117.94,34.08,32,2704,514,1669,497,4.4653,195400,<1H OCEAN
-117.94,34.08,34,1970,476,1269,406,4.064,201200,<1H OCEAN
-117.94,34.08,35,2393,417,1336,418,4.87,187700,<1H OCEAN
-117.94,34.06,32,3418,662,2003,622,4.0333,210200,<1H OCEAN
-117.94,34.06,34,1921,422,1230,447,3.6648,193900,<1H OCEAN
-117.94,34.07,25,1814,404,1187,363,3.3523,170800,<1H OCEAN
-117.94,34.05,34,1729,324,1341,324,3.7708,163500,<1H OCEAN
-117.94,34.04,36,1431,354,1367,334,3.5592,160200,<1H OCEAN
-117.94,34.04,34,1403,274,977,257,3.8409,163000,<1H OCEAN
-117.94,34.05,34,1519,304,1262,300,3.3409,161200,<1H OCEAN
-117.94,34.04,33,1493,331,1571,354,3.8864,158900,<1H OCEAN
-117.94,34.03,35,1499,289,1112,268,3.83,149000,<1H OCEAN
-117.94,34.03,35,1375,249,1015,239,4.0521,151800,<1H OCEAN
-117.94,34.02,27,5026,955,3899,930,3.871,162900,<1H OCEAN
-117.94,33.99,18,6100,1018,3112,982,4.9932,284000,<1H OCEAN
-117.94,34.15,33,859,144,421,138,4.4821,220100,INLAND
-117.94,34.14,33,1620,283,868,275,5.411,219400,INLAND
